,Unnamed: 0,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_brand,CPU_base_clock_speed,PrimaryStorage,PrimaryStorageType,SecondaryStorage,SecondaryStorageType,GPU_company,UsageType
0,0,Apple,Ultrabook,13.3,8.0,macOS,1.37,1339.69,Standard,2560.0,1600.0,No,Yes,Yes,Intel,2.3,128,GB SSD,0,No,Intel,Work/Business
1,1,Apple,Ultrabook,13.3,8.0,macOS,1.34,898.94,Standard,1440.0,900.0,No,No,No,Intel,1.8,128,GB Flash Storage,0,No,Intel,Work/Business
2,2,HP,Notebook,15.6,8.0,No OS,1.86,575.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
3,3,Apple,Ultrabook,15.4,16.0,macOS,1.83,2537.45,Standard,2880.0,1800.0,No,Yes,Yes,Intel,2.7,512,GB SSD,0,No,AMD,Programming
4,4,Apple,Ultrabook,13.3,8.0,macOS,1.37,1803.6,Standard,2560.0,1600.0,No,Yes,Yes,Intel,3.1,256,GB SSD,0,No,Intel,Programming
5,5,Acer,Notebook,15.6,4.0,Windows 10,2.1,400.0,Standard,1366.0,768.0,No,No,No,AMD,3.0,500,GB HDD,0,No,AMD,Programming
6,6,Apple,Ultrabook,15.4,16.0,Mac OS X,2.04,2139.97,Standard,2880.0,1800.0,No,Yes,Yes,Intel,2.2,256,GB Flash Storage,0,No,Intel,Programming
7,7,Apple,Ultrabook,13.3,8.0,macOS,1.34,1158.7,Standard,1440.0,900.0,No,No,No,Intel,1.8,256,GB Flash Storage,0,No,Intel,Work/Business
8,8,Asus,Ultrabook,14.0,16.0,Windows 10,1.3,1495.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,512,GB SSD,0,No,Nvidia,Programming
9,9,Acer,Ultrabook,14.0,8.0,Windows 10,1.6,770.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
10,10,HP,Notebook,15.6,4.0,No OS,1.86,393.9,Standard,1366.0,768.0,No,No,No,Intel,2.5,500,GB HDD,0,No,Intel,Uni/School
11,11,HP,Notebook,15.6,4.0,No OS,1.86,344.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,500,GB HDD,0,No,Intel,Uni/School
12,12,Apple,Ultrabook,15.4,16.0,macOS,1.83,2439.97,Standard,2880.0,1800.0,No,Yes,Yes,Intel,2.8,256,GB SSD,0,No,AMD,Programming
13,13,Dell,Notebook,15.6,4.0,Windows 10,2.2,498.9,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,256,GB SSD,0,No,AMD,Programming
14,14,Apple,Ultrabook,12.0,8.0,macOS,0.97,1262.4,Standard,2304.0,1440.0,No,Yes,Yes,Intel,1.2,256,GB SSD,0,No,Intel,Work/Business
15,15,Apple,Ultrabook,13.3,8.0,macOS,1.37,1518.55,Standard,2560.0,1600.0,No,Yes,Yes,Intel,2.3,256,GB SSD,0,No,Intel,Work/Business
16,16,Dell,Notebook,15.6,8.0,Windows 10,2.2,745.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,AMD,Programming
17,17,Apple,Ultrabook,15.4,16.0,macOS,1.83,2711.2200000000007,Standard,2880.0,1800.0,No,Yes,Yes,Intel,2.9,512,GB SSD,0,No,AMD,Programming
18,18,Lenovo,Notebook,15.6,8.0,No OS,2.2,499.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Nvidia,Programming
19,19,Dell,Ultrabook,13.3,8.0,Windows 10,1.22,979.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,1.6,128,GB SSD,0,No,Intel,Work/Business
20,20,Asus,Netbook,11.6,2.0,Windows 10,0.98,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.44,32,GB Flash Storage,0,No,Intel,Work/Business
21,21,Lenovo,Gaming,15.6,8.0,Windows 10,2.5,999.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,128,GB SSD,1024,HDD,Nvidia,Programming
22,22,HP,Notebook,15.6,4.0,No OS,1.86,258.0,Standard,1366.0,768.0,No,No,No,AMD,1.5,500,GB HDD,0,No,AMD,Programming
23,23,Dell,2 in 1 Convertible,13.3,8.0,Windows 10,1.62,819.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
24,24,HP,Ultrabook,15.6,8.0,Windows 10,1.91,659.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,0,No,Intel,Work/Business
25,25,Dell,Notebook,15.6,4.0,Windows 10,2.3,418.64,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel,Uni/School
26,26,Apple,Ultrabook,13.3,8.0,Mac OS X,1.35,1099.0,Standard,1440.0,900.0,No,No,No,Intel,1.6,128,GB Flash Storage,0,No,Intel,Work/Business
27,27,Dell,Notebook,15.6,8.0,Windows 10,2.2,800.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,256,GB SSD,0,No,AMD,Programming
28,28,Dell,Ultrabook,15.6,8.0,Windows 10,1.88,1298.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.9,256,GB SSD,256,SSD,Intel,Work/Business
29,29,HP,Notebook,17.3,8.0,Windows 10,2.5,896.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,1,TB HDD,0,No,Nvidia,Programming
30,30,Chuwi,Notebook,15.6,4.0,Windows 10,1.89,244.99,Full HD,1920.0,1080.0,No,No,No,Intel,1.44,64,GB Flash Storage,0,No,Intel,Uni/School
31,31,Asus,Notebook,14.0,2.0,Windows 10,1.65,229.0,Standard,1366.0,768.0,No,No,No,AMD,1.5,32,GB Flash Storage,0,No,AMD,Programming
32,32,HP,Notebook,17.3,4.0,Windows 10,2.71,439.0,Full HD,1920.0,1080.0,No,No,No,AMD,2.5,500,GB HDD,0,No,AMD,Programming
33,33,Dell,Ultrabook,13.3,16.0,Windows 10,1.2,1869.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,1.8,512,GB SSD,0,No,Intel,Programming
34,34,Apple,Ultrabook,13.3,8.0,Mac OS X,1.35,998.0,Standard,1440.0,900.0,No,No,No,Intel,1.6,256,GB Flash Storage,0,No,Intel,Work/Business
35,35,Lenovo,Notebook,14.0,4.0,Windows 10,1.44,249.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,64,GB Flash Storage,0,No,Intel,Work/Business
36,36,Acer,Notebook,15.6,4.0,Linux,2.1,367.0,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,Intel,Uni/School
37,37,Dell,Notebook,17.3,8.0,Windows 10,2.8,979.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.6,128,GB SSD,1024,HDD,AMD,Programming
38,38,HP,Notebook,15.6,4.0,Windows 10,1.86,488.69,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel,Uni/School
39,39,HP,Notebook,15.6,8.0,Windows 10,2.1,879.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,256,GB SSD,0,No,Nvidia,Programming
40,40,Asus,Notebook,15.6,4.0,Linux,2.0,389.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel,Uni/School
41,41,Dell,Gaming,15.6,16.0,Windows 10,2.65,1499.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
42,42,Asus,Notebook,15.6,8.0,Linux,2.3,522.99,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Nvidia,Programming
43,43,Acer,Notebook,15.6,4.0,Windows 10,2.2,682.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
44,44,Dell,2 in 1 Convertible,17.3,12.0,Windows 10,2.77,999.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,1.6,1,TB HDD,0,No,Nvidia,Programming
45,45,Apple,Ultrabook,13.3,8.0,macOS,1.37,1419.0,Standard,2560.0,1600.0,No,Yes,Yes,Intel,2.0,256,GB SSD,0,No,Intel,Work/Business
46,46,Lenovo,Notebook,15.6,4.0,No OS,2.2,369.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,128,GB SSD,0,No,Intel,Uni/School
47,47,Asus,Gaming,17.3,8.0,Windows 10,3.2,1299.0,Full HD,1920.0,1080.0,No,No,No,AMD,3.0,256,GB SSD,1024,HDD,AMD,Programming
48,48,Dell,Notebook,15.6,4.0,Windows 10,2.3,639.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,AMD,Programming
49,49,Asus,Notebook,17.3,4.0,Windows 10,2.8,466.0,Standard,1366.0,768.0,No,No,No,Intel,1.1,1,TB HDD,0,No,Nvidia,Programming
50,50,Lenovo,2 in 1 Convertible,11.6,4.0,Android,0.97,319.0,Standard,1920.0,1200.0,Yes,Yes,No,Intel,1.44,64,GB Flash Storage,0,No,Intel,Work/Business
51,51,Acer,Notebook,15.6,8.0,Windows 10,2.2,841.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.8,256,GB SSD,0,No,Nvidia,Programming
52,52,HP,Notebook,15.6,4.0,Windows 10,1.86,398.49,Full HD,1920.0,1080.0,No,No,No,AMD,2.5,256,GB SSD,0,No,AMD,Programming
53,53,HP,Notebook,13.3,8.0,Windows 10,1.49,1103.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,512,GB SSD,0,No,Intel,Programming
54,54,Acer,Notebook,15.6,4.0,Windows 10,2.4,384.0,Standard,1366.0,768.0,No,No,No,Intel,2.4,1,TB HDD,0,No,Intel,Uni/School
55,55,Dell,Notebook,15.6,8.0,Windows 10,2.13,767.8,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,0,No,AMD,Programming
56,56,HP,Notebook,15.6,4.0,Windows 10,1.91,439.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,128,GB SSD,0,No,Intel,Uni/School
57,57,Asus,Notebook,15.6,4.0,Windows 10,2.0,586.19,Standard,1366.0,768.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Work/Business
58,58,MSI,Gaming,17.3,16.0,Windows 10,2.43,2449.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,2048,HDD,Nvidia,Programming
59,59,Asus,Notebook,15.6,4.0,Linux,2.0,415.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,256,GB SSD,0,No,Intel,Work/Business
60,60,Dell,Notebook,17.3,16.0,Windows 10,2.8,1299.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,2048,HDD,AMD,Programming
61,61,Dell,Ultrabook,14.0,8.0,Windows 10,1.7,879.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
62,62,Lenovo,Notebook,14.0,8.0,No OS,1.7,599.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,0,No,Intel,Programming
63,63,Asus,Notebook,14.0,8.0,Windows 10,1.4,941.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
64,64,HP,Notebook,15.6,8.0,Windows 10,1.86,690.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
65,65,Asus,Ultrabook,15.6,16.0,Windows 10,1.8,1983.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,512,GB SSD,0,No,Nvidia,Programming
66,66,HP,Notebook,15.6,4.0,Windows 10,1.86,438.69,Standard,1366.0,768.0,No,No,No,Intel,2.0,500,GB HDD,0,No,AMD,Programming
67,67,HP,Notebook,14.0,4.0,Windows 10,1.44,229.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,32,GB SSD,0,No,Intel,Work/Business
68,68,Lenovo,Notebook,15.6,4.0,Windows 10,1.9,549.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Intel,Uni/School
69,69,Asus,Gaming,17.3,12.0,Linux,3.0,949.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,1,TB HDD,0,No,Nvidia,Programming
70,70,Microsoft,Ultrabook,13.5,4.0,Windows 10 S,1.252,1089.0,Standard,2256.0,1504.0,Yes,No,No,Intel,2.5,128,GB SSD,0,No,Intel,Work/Business
71,71,Dell,Ultrabook,13.3,8.0,Windows 10,1.4,955.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.8,256,GB SSD,0,No,AMD,Programming
72,72,Dell,Notebook,15.6,8.0,Windows 10,2.2,870.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,0,No,AMD,Programming
73,73,MSI,Gaming,17.3,8.0,Windows 10,2.7,1095.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,1024,HDD,Nvidia,Programming
74,74,Acer,Notebook,14.0,8.0,Windows 10,2.1,389.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel,Work/Business
75,75,Asus,Gaming,15.6,8.0,Windows 10,2.2,949.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,1,TB HDD,0,No,Nvidia,Programming
76,76,Lenovo,Notebook,15.6,8.0,No OS,2.2,519.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,2,TB HDD,0,No,Intel,Programming
77,77,Dell,Notebook,15.6,8.0,Windows 10,2.02,855.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,128,GB SSD,1024,HDD,Intel,Work/Business
78,78,Acer,Notebook,15.6,4.0,Windows 10,2.2,530.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,1,TB HDD,0,No,Nvidia,Programming
79,79,HP,Notebook,17.3,8.0,Windows 10,2.5,977.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,128,GB SSD,1024,HDD,Nvidia,Programming
80,80,Dell,Ultrabook,15.6,8.0,Windows 10,1.88,1096.16,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
81,81,Apple,Ultrabook,12.0,8.0,macOS,0.97,1510.0,Standard,2304.0,1440.0,No,Yes,Yes,Intel,1.3,512,GB SSD,0,No,Intel,Programming
82,82,HP,Notebook,14.0,8.0,Windows 10,1.63,860.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
83,83,Lenovo,Notebook,15.6,4.0,Windows 10,2.2,399.0,Full HD,1920.0,1080.0,No,No,No,AMD,2.5,128,GB SSD,0,No,AMD,Programming
84,84,Acer,Notebook,15.6,4.0,Windows 10,2.1,395.0,Standard,1366.0,768.0,No,No,No,AMD,3.0,1,TB HDD,0,No,AMD,Programming
85,85,Dell,Gaming,15.6,16.0,Windows 10,2.65,1349.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia,Programming
86,86,HP,Ultrabook,15.6,8.0,Windows 10,1.83,699.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.8,256,GB SSD,0,No,Nvidia,Programming
87,87,HP,Notebook,15.6,8.0,Windows 10,1.96,598.99,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
88,88,Asus,Gaming,15.6,16.0,Windows 10,2.2,1449.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia,Programming
89,89,Dell,Ultrabook,13.3,8.0,Windows 10,1.21,1649.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.8,256,GB SSD,0,No,Intel,Work/Business
90,90,Asus,Gaming,15.6,8.0,Windows 10,2.45,699.0,Full HD,1920.0,1080.0,No,No,No,AMD,3.0,1,TB HDD,0,No,AMD,Programming
91,91,Acer,Notebook,15.6,8.0,Windows 10,2.2,689.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,1,TB HDD,0,No,Nvidia,Programming
92,92,HP,Notebook,13.3,16.0,Windows 10,1.49,1197.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,512,GB SSD,0,No,Intel,Programming
93,93,Dell,Gaming,15.6,8.0,Windows 10,2.65,1195.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Nvidia,Programming
94,94,Asus,Ultrabook,14.0,8.0,Windows 10,1.25,1049.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Intel,Programming
95,95,Acer,2 in 1 Convertible,13.3,8.0,Windows 10,1.5,847.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
96,96,Dell,Notebook,15.6,8.0,Linux,2.2,599.9,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,1,TB HDD,0,No,AMD,Programming
97,97,Dell,Notebook,15.6,4.0,Linux,2.2,485.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,256,GB SSD,0,No,AMD,Programming
98,98,Asus,Notebook,15.6,6.0,Windows 10,2.0,577.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.4,256,GB SSD,0,No,Nvidia,Programming
99,99,HP,Gaming,15.6,12.0,Windows 10,2.62,1249.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,128,GB SSD,1024,HDD,Nvidia,Programming
100,100,HP,Notebook,15.6,8.0,Windows 10,1.91,719.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,AMD,Programming
101,101,HP,Notebook,15.6,4.0,Windows 10,2.1,349.0,Full HD,1920.0,1080.0,No,No,No,AMD,1.5,500,GB HDD,0,No,AMD,Programming
102,102,Dell,Notebook,15.6,8.0,Linux,2.2,647.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,1,TB HDD,0,No,AMD,Programming
103,103,HP,Ultrabook,13.3,8.0,Windows 10,1.38,1119.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,0,No,Nvidia,Programming
104,104,Microsoft,Ultrabook,13.5,8.0,Windows 10 S,1.252,1340.0,Standard,2256.0,1504.0,Yes,No,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
105,105,HP,Notebook,14.0,6.0,Windows 10,1.58,659.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Nvidia,Programming
106,106,Lenovo,Notebook,15.6,4.0,Windows 10,1.85,414.9,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel,Uni/School
107,107,Asus,Ultrabook,14.0,8.0,Windows 10,1.3,1193.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,0,No,Nvidia,Programming
108,108,MSI,Gaming,15.6,16.0,Windows 10,2.2,1299.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
109,109,Lenovo,Notebook,14.0,8.0,Windows 10,1.58,1480.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,256,GB SSD,0,No,Intel,Programming
110,110,Asus,Ultrabook,15.6,16.0,Windows 10,1.5,1262.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,1024,HDD,Nvidia,Programming
111,111,Dell,Ultrabook,13.3,8.0,Windows 10,1.23,1379.0,Quad HD+,3200.0,1800.0,Yes,No,No,Intel,2.4,256,GB SSD,0,No,Intel,Work/Business
112,112,Lenovo,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,1399.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel,Programming
113,113,HP,Notebook,14.0,4.0,Windows 10,1.63,722.0,Standard,1366.0,768.0,No,Yes,No,Intel,1.6,500,GB HDD,0,No,Intel,Work/Business
114,114,Dell,Ultrabook,13.3,8.0,Windows 10,1.21,1629.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
115,115,HP,2 in 1 Convertible,13.3,8.0,Windows 10,1.26,1398.99,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
116,116,HP,Notebook,14.0,8.0,Windows 10,1.63,1084.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,512,GB SSD,0,No,Intel,Programming
117,117,Dell,Notebook,15.6,8.0,Windows 10,2.16,1130.33,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.8,256,GB SSD,1024,HDD,Nvidia,Programming
118,118,Asus,Notebook,17.3,4.0,Windows 10,2.0,564.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Nvidia,Programming
119,119,Asus,Notebook,15.6,8.0,Windows 10,1.7,1118.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,0,No,Nvidia,Programming
120,120,Acer,Notebook,15.6,6.0,Windows 10,2.1,479.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.4,1,TB HDD,0,No,Intel,Uni/School
121,121,MSI,Gaming,15.6,16.0,Windows 10,1.8,2241.5,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,2048,HDD,Nvidia,Programming
122,122,Lenovo,Notebook,15.6,8.0,No OS,2.2,629.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,256,GB SSD,0,No,Nvidia,Programming
123,123,HP,Notebook,17.3,16.0,Windows 10,2.5,1271.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,512,GB SSD,0,No,Nvidia,Programming
124,124,Acer,Notebook,15.6,4.0,Windows 10,2.1,451.0,Standard,1366.0,768.0,No,No,No,AMD,3.0,256,GB SSD,0,No,AMD,Programming
125,125,HP,Notebook,15.6,4.0,No OS,1.86,259.0,Standard,1366.0,768.0,No,No,No,Intel,1.6,500,GB HDD,0,No,Intel,Uni/School
126,126,HP,Notebook,14.0,8.0,Windows 10,1.63,812.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,1,TB HDD,0,No,Intel,Work/Business
127,127,Asus,Notebook,14.0,4.0,Windows 10 S,1.65,277.99,Standard,1366.0,768.0,No,No,No,AMD,1.5,64,GB SSD,0,No,AMD,Programming
128,128,Dell,Notebook,17.3,16.0,Windows 10,2.8,1396.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,2048,HDD,AMD,Programming
129,129,HP,Notebook,17.3,8.0,Windows 10,2.5,928.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
130,130,Dell,Notebook,15.6,8.0,Windows 10,2.36,638.99,Standard,1366.0,768.0,No,No,No,Intel,2.5,1,TB HDD,0,No,AMD,Programming
131,131,Dell,Notebook,15.6,4.0,Windows 10,2.2,449.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.0,1,TB HDD,0,No,AMD,Programming
132,132,Acer,Ultrabook,14.0,8.0,Windows 10,1.6,884.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.8,256,GB SSD,0,No,Intel,Work/Business
133,133,Acer,Notebook,15.6,4.0,Windows 10,2.2,572.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Nvidia,Programming
134,134,HP,Notebook,15.6,8.0,Windows 10,2.05,598.0,Standard,1366.0,768.0,No,No,No,Intel,2.7,1,TB HDD,0,No,Intel,Programming
135,135,HP,Notebook,14.0,8.0,Windows 10,1.63,988.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,0,No,Intel,Work/Business
136,136,Lenovo,Notebook,15.6,4.0,No OS,1.9,252.36,Standard,1366.0,768.0,No,No,No,Intel,1.1,1,TB HDD,0,No,Intel,Uni/School
137,137,Asus,Gaming,17.3,8.0,Windows 10,3.0,938.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,128,GB SSD,1024,HDD,Nvidia,Programming
138,138,Lenovo,Notebook,15.6,4.0,No OS,2.2,499.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.5,1,TB HDD,0,No,Nvidia,Programming
139,139,HP,Notebook,13.3,4.0,Windows 10,1.32,699.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.5,256,GB SSD,0,No,Intel,Work/Business
140,140,Acer,Notebook,17.3,4.0,Windows 10,3.0,655.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.7,1,TB HDD,0,No,Nvidia,Programming
141,141,Lenovo,Notebook,14.0,8.0,Windows 10,1.75,1116.02,Full HD,1920.0,1080.0,No,Yes,No,Intel,1.6,256,GB SSD,0,No,AMD,Programming
142,142,Lenovo,Gaming,15.6,8.0,No OS,2.4,869.0,Full HD,1920.0,1080.0,No,Yes,No,Intel,2.8,256,GB SSD,0,No,Nvidia,Programming
143,143,Toshiba,Notebook,15.6,4.0,Windows 10,2.1,602.0,Standard,1366.0,768.0,No,No,No,Intel,2.3,500,GB HDD,0,No,Intel,Uni/School
144,144,HP,Notebook,15.6,4.0,Windows 10,1.86,369.0,Standard,1366.0,768.0,No,No,No,AMD,2.5,256,GB SSD,0,No,AMD,Programming
145,145,Asus,Ultrabook,14.0,8.0,Windows 10,1.25,1099.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.8,256,GB SSD,0,No,Intel,Work/Business
146,146,HP,Ultrabook,12.5,8.0,Windows 10,0.97,2014.0,4K Ultra HD,3840.0,2160.0,Yes,Yes,No,Intel,1.2,512,GB SSD,0,No,Intel,Programming
147,147,Asus,Notebook,15.6,4.0,Windows 10,2.0,344.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.1,1,TB HDD,0,No,Intel,Uni/School
148,148,MSI,Gaming,17.3,16.0,Windows 10,2.9,2029.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
149,149,Acer,Notebook,15.6,4.0,Windows 10,2.1,447.0,Standard,1366.0,768.0,No,No,No,Intel,2.0,1,TB HDD,0,No,Intel,Uni/School
150,150,Dell,Gaming,15.6,16.0,Windows 10,2.56,1249.26,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,512,GB SSD,0,No,Nvidia,Programming
151,151,Dell,Gaming,15.6,8.0,Windows 10,2.62,899.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,1,TB Hybrid,0,No,Nvidia,Programming
152,152,Lenovo,Notebook,15.6,4.0,Windows 10,1.9,498.0,Standard,1366.0,768.0,No,No,No,Intel,2.5,128,GB SSD,0,No,Intel,Uni/School
153,153,MSI,Gaming,17.3,16.0,Windows 10,2.8,1890.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.8,256,GB SSD,1024,HDD,Nvidia,Programming
154,154,HP,Ultrabook,14.0,4.0,Windows 10,1.48,1082.0,Full HD,1920.0,1080.0,No,No,No,Intel,2.7,256,GB SSD,0,No,Intel,Work/Business
155,155,HP,Notebook,15.6,6.0,Windows 10,1.91,619.0,Full HD,1920.0,1080.0,No,No,No,Intel,1.6,256,GB SSD,0,No,AMD,Programming
156,156,Lenovo,2 in 1 Convertible,14.0,4.0,Windows 10,1.74,629.0,Full HD,1920.0,1080.0,Yes,Yes,No,Intel,2.4,256,GB SSD,0,No,Intel,Work/Business
157,157,Asus,2 in 1 Convertible,13.3,8.0,Windows 10,1.1,1315.0,Full HD,1920.0,1080.0,Yes,No,No,Intel,1.6,256,GB SSD,0,No,Intel,Work/Business
